n,d,tau,S,Sh,norm,dtau,dtau_type,distribution,rejection_rate,pvalue_NA_rate,N,psd_rate,pd_rate
100,5,0.3,Sh,SbJ,Euclidean,0.1,column,normal,40.12,0,2500,1,1
100,5,0.3,Sh,SbJ,Supremum,0.1,column,normal,23.56,0,2500,1,1
100,5,0.3,I,SbJ,Euclidean,0.1,column,normal,49.92,0,2500,1,1
100,5,0.3,I,SbJ,Supremum,0.1,column,normal,32.04,0,2500,1,1
100,5,0.3,Sh,ShP,Euclidean,0.2,single,normal,89.48,0,2500,1,1
100,5,0.3,Sh,ShP,Supremum,0.2,single,normal,87.56,0,2500,1,1
100,5,0.3,I,ShP,Euclidean,0.2,single,normal,72.52,0,2500,1,1
100,5,0.3,I,ShP,Supremum,0.2,single,normal,87.68,0,2500,1,1
100,5,0.3,Sh,SbP,Euclidean,0.2,single,normal,78.2,0,2500,1,1
100,5,0.3,Sh,SbP,Supremum,0.2,single,normal,88.36,0,2500,1,1
100,5,0.3,I,SbP,Euclidean,0.2,single,normal,70.4,0,2500,1,1
100,5,0.3,I,SbP,Supremum,0.2,single,normal,86.12,0,2500,1,1
100,5,0.3,Sh,ShJ,Euclidean,0.2,single,normal,85.48,0,2500,1,1
100,5,0.3,Sh,ShJ,Supremum,0.2,single,normal,84.6,0,2500,1,1
100,5,0.3,I,ShJ,Euclidean,0.2,single,normal,68.34,0,5000,,
100,5,0.3,I,ShJ,Supremum,0.2,single,normal,86.08,0,5000,,
100,5,0.3,Sh,SbJ,Euclidean,0.2,single,normal,80.2,0,2500,1,1
100,5,0.3,Sh,SbJ,Supremum,0.2,single,normal,89.04,0,2500,1,1
100,5,0.3,I,SbJ,Euclidean,0.2,single,normal,71.6,0,2500,1,1
100,5,0.3,I,SbJ,Supremum,0.2,single,normal,86.36,0,2500,1,1
150,15,0,Sh,ShP,Euclidean,0.1,column,normal,100,0,2500,0.5744,0.5728
150,15,0,Sh,ShP,Supremum,0.1,column,normal,100,0,2500,0.5744,0.5728
150,15,0,I,ShP,Euclidean,0.1,column,normal,60,0,2500,0.5744,0.5728
150,15,0,I,ShP,Supremum,0.1,column,normal,39.16,0,2500,0.5744,0.5728
150,15,0,Sh,SbP,Euclidean,0.1,column,normal,34.96,0,2500,1,1
150,15,0,Sh,SbP,Supremum,0.1,column,normal,17.68,0,2500,1,1
150,15,0,I,SbP,Euclidean,0.1,column,normal,66.44,0,2500,1,1
150,15,0,I,SbP,Supremum,0.1,column,normal,37.28,0,2500,1,1
150,15,0,Sh,ShJ,Euclidean,0.1,column,normal,100,0,2500,1,1
150,15,0,Sh,ShJ,Supremum,0.1,column,normal,99.96,0,2500,1,1
150,15,0,I,ShJ,Euclidean,0.1,column,normal,53.18,0,5000,,
150,15,0,I,ShJ,Supremum,0.1,column,normal,34.9,0,5000,,
150,15,0,Sh,SbJ,Euclidean,0.1,column,normal,37.6,0,2500,1,1
150,15,0,Sh,SbJ,Supremum,0.1,column,normal,18.28,0,2500,1,1
150,15,0,I,SbJ,Euclidean,0.1,column,normal,67.2,0,2500,1,1
150,15,0,I,SbJ,Supremum,0.1,column,normal,38.56,0,2500,1,1
250,15,0,Sh,ShP,Euclidean,0.1,column,normal,100,0,2500,1,1
250,15,0,Sh,ShP,Supremum,0.1,column,normal,95.16,0,2500,1,1
250,15,0,I,ShP,Euclidean,0.1,column,normal,87.84,0,2500,1,1
250,15,0,I,ShP,Supremum,0.1,column,normal,66.08,0,2500,1,1
250,15,0,Sh,SbP,Euclidean,0.1,column,normal,63,0,2500,1,1
250,15,0,Sh,SbP,Supremum,0.1,column,normal,31.56,0,2500,1,1
250,15,0,I,SbP,Euclidean,0.1,column,normal,89.76,0,2500,1,1
250,15,0,I,SbP,Supremum,0.1,column,normal,65.08,0,2500,1,1
250,15,0,Sh,ShJ,Euclidean,0.1,column,normal,100,0,2500,1,1
250,15,0,Sh,ShJ,Supremum,0.1,column,normal,93.16,0,2500,1,1
250,15,0,I,ShJ,Euclidean,0.1,column,normal,86.56,0,2500,1,1
250,15,0,I,ShJ,Supremum,0.1,column,normal,64.2,0,2500,1,1
250,15,0,Sh,SbJ,Euclidean,0.1,column,normal,64.8,0,2500,1,1
250,15,0,Sh,SbJ,Supremum,0.1,column,normal,33.68,0,2500,1,1
250,15,0,I,SbJ,Euclidean,0.1,column,normal,89.84,0,2500,1,1
250,15,0,I,SbJ,Supremum,0.1,column,normal,65.84,0,2500,1,1
250,5,0.6,Sh,ShP,Euclidean,0,none,normal,7.2,0,2500,1,1
250,5,0.6,Sh,ShP,Supremum,0,none,normal,6.8,0,2500,1,1
250,5,0.6,I,ShP,Euclidean,0,none,normal,3.48,0,2500,1,1
250,5,0.6,I,ShP,Supremum,0,none,normal,4.24,0,2500,1,1
250,5,0.6,Sh,SbP,Euclidean,0,none,normal,4.16,0,2500,1,1
250,5,0.6,Sh,SbP,Supremum,0,none,normal,3.72,0,2500,1,1
250,5,0.6,I,SbP,Euclidean,0,none,normal,3.4,0,2500,1,1
250,5,0.6,I,SbP,Supremum,0,none,normal,4.2,0,2500,1,1
250,5,0.6,Sh,ShJ,Euclidean,0,none,normal,5.84,0,2500,1,1
250,5,0.6,Sh,ShJ,Supremum,0,none,normal,5.8,0,2500,1,1
250,5,0.6,I,ShJ,Euclidean,0,none,normal,2.76,0,2500,1,1
250,5,0.6,I,ShJ,Supremum,0,none,normal,3.6,0,2500,1,1
250,5,0.6,Sh,SbJ,Euclidean,0,none,normal,4.08,0,2500,1,1
250,5,0.6,Sh,SbJ,Supremum,0,none,normal,3.8,0,2500,1,1
250,5,0.6,I,SbJ,Euclidean,0,none,normal,3.28,0,2500,1,1
250,5,0.6,I,SbJ,Supremum,0,none,normal,3.84,0,2500,1,1
50,5,0.3,Sh,ShP,Euclidean,0.1,column,normal,49.72,0,2500,1,1
50,5,0.3,Sh,ShP,Supremum,0.1,column,normal,39.8,0,2500,1,1
50,5,0.3,I,ShP,Euclidean,0.1,column,normal,25.28,0,2500,1,1
50,5,0.3,I,ShP,Supremum,0.1,column,normal,19.96,0,2500,1,1
50,5,0.3,Sh,SbP,Euclidean,0.1,column,normal,14.4,0,2500,1,1
50,5,0.3,Sh,SbP,Supremum,0.1,column,normal,9.44,0,2500,1,1
50,5,0.3,I,SbP,Euclidean,0.1,column,normal,20.24,0,2500,1,1
50,5,0.3,I,SbP,Supremum,0.1,column,normal,12.04,0,2500,1,1
50,5,0.3,Sh,ShJ,Euclidean,0.1,column,normal,34.24,0,2500,1,1
50,5,0.3,Sh,ShJ,Supremum,0.1,column,normal,27.44,0,2500,1,1
50,5,0.3,I,ShJ,Euclidean,0.1,column,normal,18.26,0,5000,,
50,5,0.3,I,ShJ,Supremum,0.1,column,normal,13.64,0,5000,,
50,5,0.3,Sh,SbJ,Euclidean,0.1,column,normal,18.92,0,2500,1,1
50,5,0.3,Sh,SbJ,Supremum,0.1,column,normal,11.4,0,2500,1,1
50,5,0.3,I,SbJ,Euclidean,0.1,column,normal,23.4,0,2500,1,1
50,5,0.3,I,SbJ,Supremum,0.1,column,normal,15.32,0,2500,1,1
100,15,0.6,Sh,ShP,Euclidean,0.1,column,normal,99.8,0,2500,0,0
100,15,0.6,Sh,ShP,Supremum,0.1,column,normal,95.96,0,2500,0,0
100,15,0.6,I,ShP,Euclidean,0.1,column,normal,96.12,0,2500,0,0
100,15,0.6,I,ShP,Supremum,0.1,column,normal,93.68,0,2500,0,0
100,15,0.6,Sh,SbP,Euclidean,0.1,column,normal,73.92,0,2500,1,1
100,15,0.6,Sh,SbP,Supremum,0.1,column,normal,47.96,0,2500,1,1
100,15,0.6,I,SbP,Euclidean,0.1,column,normal,97.4,0,2500,1,1
100,15,0.6,I,SbP,Supremum,0.1,column,normal,95.28,0,2500,1,1
100,15,0.6,Sh,ShJ,Euclidean,0.1,column,normal,100,0,2500,1,0
100,15,0.6,Sh,ShJ,Supremum,0.1,column,normal,100,0,2500,1,0
100,15,0.6,I,ShJ,Euclidean,0.1,column,normal,92.6,0,5000,,
100,15,0.6,I,ShJ,Supremum,0.1,column,normal,90.06,0,5000,,
100,15,0.6,Sh,SbJ,Euclidean,0.1,column,normal,63.36,0,2500,1,1
100,15,0.6,Sh,SbJ,Supremum,0.1,column,normal,45.96,0,2500,1,1
100,15,0.6,I,SbJ,Euclidean,0.1,column,normal,95.96,0,2500,1,1
100,15,0.6,I,SbJ,Supremum,0.1,column,normal,93.64,0,2500,1,1
150,5,0.6,Sh,ShP,Euclidean,0,none,normal,10.28,0,2500,1,1
150,5,0.6,Sh,ShP,Supremum,0,none,normal,9.36,0,2500,1,1
150,5,0.6,I,ShP,Euclidean,0,none,normal,4.6,0,2500,1,1
150,5,0.6,I,ShP,Supremum,0,none,normal,4.96,0,2500,1,1
150,5,0.6,Sh,SbP,Euclidean,0,none,normal,3.96,0,2500,1,1
150,5,0.6,Sh,SbP,Supremum,0,none,normal,4.28,0,2500,1,1
150,5,0.6,I,SbP,Euclidean,0,none,normal,4.2,0,2500,1,1
150,5,0.6,I,SbP,Supremum,0,none,normal,4.48,0,2500,1,1
150,5,0.6,Sh,ShJ,Euclidean,0,none,normal,6.68,0,2500,1,1
150,5,0.6,Sh,ShJ,Supremum,0,none,normal,6.88,0,2500,1,1
150,5,0.6,I,ShJ,Euclidean,0,none,normal,3.28,0,5000,,
150,5,0.6,I,ShJ,Supremum,0,none,normal,4.1,0,5000,,
150,5,0.6,Sh,SbJ,Euclidean,0,none,normal,3.88,0,2500,1,1
150,5,0.6,Sh,SbJ,Supremum,0,none,normal,4.12,0,2500,1,1
150,5,0.6,I,SbJ,Euclidean,0,none,normal,3.96,0,2500,1,1
150,5,0.6,I,SbJ,Supremum,0,none,normal,4.16,0,2500,1,1
50,5,0,Sh,ShP,Euclidean,0.2,single,normal,61.2,0,2500,1,1
50,5,0,Sh,ShP,Supremum,0.2,single,normal,55,0,2500,1,1
50,5,0,I,ShP,Euclidean,0.2,single,normal,21.2,0,2500,1,1
50,5,0,I,ShP,Supremum,0.2,single,normal,27.72,0,2500,1,1
50,5,0,Sh,SbP,Euclidean,0.2,single,normal,16.8,0,2500,1,1
50,5,0,Sh,SbP,Supremum,0.2,single,normal,20.84,0,2500,1,1
50,5,0,I,SbP,Euclidean,0.2,single,normal,17.64,0,2500,1,1
50,5,0,I,SbP,Supremum,0.2,single,normal,21.64,0,2500,1,1
50,5,0,Sh,ShJ,Euclidean,0.2,single,normal,52.28,0,2500,1,1
50,5,0,Sh,ShJ,Supremum,0.2,single,normal,46.68,0,2500,1,1
50,5,0,I,ShJ,Euclidean,0.2,single,normal,15.1,0,5000,,
50,5,0,I,ShJ,Supremum,0.2,single,normal,21.46,0,5000,,
50,5,0,Sh,SbJ,Euclidean,0.2,single,normal,21.92,0,2500,1,1
50,5,0,Sh,SbJ,Supremum,0.2,single,normal,24.56,0,2500,1,1
50,5,0,I,SbJ,Euclidean,0.2,single,normal,21.44,0,2500,1,1
50,5,0,I,SbJ,Supremum,0.2,single,normal,24.56,0,2500,1,1
50,5,0.6,Sh,ShP,Euclidean,0.1,column,normal,69.96,0,2500,0.9844,0.9844
50,5,0.6,Sh,ShP,Supremum,0.1,column,normal,57.6,0,2500,0.9844,0.9844
50,5,0.6,I,ShP,Euclidean,0.1,column,normal,62.32,0,2500,0.9844,0.9844
50,5,0.6,I,ShP,Supremum,0.1,column,normal,47.48,0,2500,0.9844,0.9844
50,5,0.6,Sh,SbP,Euclidean,0.1,column,normal,42.44,0,2500,1,1
50,5,0.6,Sh,SbP,Supremum,0.1,column,normal,22.88,0,2500,1,1
50,5,0.6,I,SbP,Euclidean,0.1,column,normal,57.4,0,2500,1,1
50,5,0.6,I,SbP,Supremum,0.1,column,normal,34.16,0,2500,1,1
50,5,0.6,Sh,ShJ,Euclidean,0.1,column,normal,40.92,0,2500,1,1
50,5,0.6,Sh,ShJ,Supremum,0.1,column,normal,31.72,0,2500,1,1
50,5,0.6,I,ShJ,Euclidean,0.1,column,normal,47.78,0,5000,,
50,5,0.6,I,ShJ,Supremum,0.1,column,normal,30.66,0,5000,,
50,5,0.6,Sh,SbJ,Euclidean,0.1,column,normal,44.08,0,2500,1,1
50,5,0.6,Sh,SbJ,Supremum,0.1,column,normal,25.6,0,2500,1,1
50,5,0.6,I,SbJ,Euclidean,0.1,column,normal,56.88,0,2500,1,1
50,5,0.6,I,SbJ,Supremum,0.1,column,normal,36.48,0,2500,1,1
150,5,0.3,Sh,ShP,Euclidean,0.1,column,normal,57,0,2500,1,1
150,5,0.3,Sh,ShP,Supremum,0.1,column,normal,43.28,0,2500,1,1
150,5,0.3,I,ShP,Euclidean,0.1,column,normal,68.44,0,2500,1,1
150,5,0.3,I,ShP,Supremum,0.1,column,normal,50.2,0,2500,1,1
150,5,0.3,Sh,SbP,Euclidean,0.1,column,normal,55.64,0,2500,1,1
150,5,0.3,Sh,SbP,Supremum,0.1,column,normal,34.6,0,2500,1,1
150,5,0.3,I,SbP,Euclidean,0.1,column,normal,66.76,0,2500,1,1
150,5,0.3,I,SbP,Supremum,0.1,column,normal,45.68,0,2500,1,1
150,5,0.3,Sh,ShJ,Euclidean,0.1,column,normal,52.04,0,2500,1,1
150,5,0.3,Sh,ShJ,Supremum,0.1,column,normal,39.6,0,2500,1,1
150,5,0.3,I,ShJ,Euclidean,0.1,column,normal,65.96,0,5000,,
150,5,0.3,I,ShJ,Supremum,0.1,column,normal,47.14,0,5000,,
150,5,0.3,Sh,SbJ,Euclidean,0.1,column,normal,58.36,0,2500,1,1
150,5,0.3,Sh,SbJ,Supremum,0.1,column,normal,37.8,0,2500,1,1
150,5,0.3,I,SbJ,Euclidean,0.1,column,normal,68.2,0,2500,1,1
150,5,0.3,I,SbJ,Supremum,0.1,column,normal,48.12,0,2500,1,1
100,5,0.3,Sh,ShP,Euclidean,0.1,single,normal,39.96,0,2500,1,1
100,5,0.3,Sh,ShP,Supremum,0.1,single,normal,31.92,0,2500,1,1
100,5,0.3,I,ShP,Euclidean,0.1,single,normal,17.72,0,2500,1,1
100,5,0.3,I,ShP,Supremum,0.1,single,normal,23.44,0,2500,1,1
100,5,0.3,Sh,SbP,Euclidean,0.1,single,normal,19.44,0,2500,1,1
100,5,0.3,Sh,SbP,Supremum,0.1,single,normal,21.92,0,2500,1,1
100,5,0.3,I,SbP,Euclidean,0.1,single,normal,16.08,0,2500,1,1
100,5,0.3,I,SbP,Supremum,0.1,single,normal,20.24,0,2500,1,1
100,5,0.3,Sh,ShJ,Euclidean,0.1,single,normal,34.36,0,2500,1,1
100,5,0.3,Sh,ShJ,Supremum,0.1,single,normal,26.24,0,2500,1,1
100,5,0.3,I,ShJ,Euclidean,0.1,single,normal,13.92,0,5000,,
100,5,0.3,I,ShJ,Supremum,0.1,single,normal,19.7,0,5000,,
100,5,0.3,Sh,SbJ,Euclidean,0.1,single,normal,22.04,0,2500,1,1
100,5,0.3,Sh,SbJ,Supremum,0.1,single,normal,23.56,0,2500,1,1
100,5,0.3,I,SbJ,Euclidean,0.1,single,normal,17.6,0,2500,1,1
100,5,0.3,I,SbJ,Supremum,0.1,single,normal,20.88,0,2500,1,1
100,15,0.3,Sh,ShP,Euclidean,0.1,column,normal,100,0,2500,0,0
100,15,0.3,Sh,ShP,Supremum,0.1,column,normal,99.36,0,2500,0,0
100,15,0.3,I,ShP,Euclidean,0.1,column,normal,52.48,0,2500,0,0
100,15,0.3,I,ShP,Supremum,0.1,column,normal,41.84,0,2500,0,0
100,15,0.3,Sh,SbP,Euclidean,0.1,column,normal,22.88,0,2500,1,1
100,15,0.3,Sh,SbP,Supremum,0.1,column,normal,13.48,0,2500,1,1
100,15,0.3,I,SbP,Euclidean,0.1,column,normal,56.92,0,2500,1,1
100,15,0.3,I,SbP,Supremum,0.1,column,normal,43.04,0,2500,1,1
100,15,0.3,Sh,ShJ,Euclidean,0.1,column,normal,100,0,2500,1,0
100,15,0.3,Sh,ShJ,Supremum,0.1,column,normal,100,0,2500,1,0
100,15,0.3,I,ShJ,Euclidean,0.1,column,normal,43.12,0,5000,,
100,15,0.3,I,ShJ,Supremum,0.1,column,normal,36.46,0,5000,,
100,15,0.3,Sh,SbJ,Euclidean,0.1,column,normal,21.04,0,2500,1,1
100,15,0.3,Sh,SbJ,Supremum,0.1,column,normal,13.2,0,2500,1,1
100,15,0.3,I,SbJ,Euclidean,0.1,column,normal,56.52,0,2500,1,1
100,15,0.3,I,SbJ,Supremum,0.1,column,normal,42.72,0,2500,1,1
150,5,0.3,Sh,ShP,Euclidean,0.2,column,normal,98.84,0,2500,1,1
150,5,0.3,Sh,ShP,Supremum,0.2,column,normal,91,0,2500,1,1
150,5,0.3,I,ShP,Euclidean,0.2,column,normal,99.92,0,2500,1,1
150,5,0.3,I,ShP,Supremum,0.2,column,normal,99.12,0,2500,1,1
150,5,0.3,Sh,SbP,Euclidean,0.2,column,normal,99.6,0,2500,1,1
150,5,0.3,Sh,SbP,Supremum,0.2,column,normal,92.6,0,2500,1,1
150,5,0.3,I,SbP,Euclidean,0.2,column,normal,99.92,0,2500,1,1
150,5,0.3,I,SbP,Supremum,0.2,column,normal,98.36,0,2500,1,1
150,5,0.3,Sh,ShJ,Euclidean,0.2,column,normal,98.48,0,2500,1,1
150,5,0.3,Sh,ShJ,Supremum,0.2,column,normal,88.72,0,2500,1,1
150,5,0.3,I,ShJ,Euclidean,0.2,column,normal,99.9,0,5000,,
150,5,0.3,I,ShJ,Supremum,0.2,column,normal,98.78,0,5000,,
150,5,0.3,Sh,SbJ,Euclidean,0.2,column,normal,99.64,0,2500,1,1
150,5,0.3,Sh,SbJ,Supremum,0.2,column,normal,95.88,0,2500,1,1
150,5,0.3,I,SbJ,Euclidean,0.2,column,normal,99.92,0,2500,1,1
150,5,0.3,I,SbJ,Supremum,0.2,column,normal,98.88,0,2500,1,1
50,15,0.3,Sh,ShP,Euclidean,0,none,normal,65.04,0,2500,0,0
50,15,0.3,Sh,ShP,Supremum,0,none,normal,44.04,0,2500,0,0
50,15,0.3,I,ShP,Euclidean,0,none,normal,1.52,0,2500,0,0
50,15,0.3,I,ShP,Supremum,0,none,normal,3.56,0,2500,0,0
50,15,0.3,Sh,SbP,Euclidean,0,none,normal,3.52,0,2500,1,1
50,15,0.3,Sh,SbP,Supremum,0,none,normal,4.48,0,2500,1,1
50,15,0.3,I,SbP,Euclidean,0,none,normal,3.48,0,2500,1,1
50,15,0.3,I,SbP,Supremum,0,none,normal,4.44,0,2500,1,1
50,15,0.3,Sh,ShJ,Euclidean,0,none,normal,27.4,0,2500,1,0
50,15,0.3,Sh,ShJ,Supremum,0,none,normal,16.08,0,2500,1,0
50,15,0.3,I,ShJ,Euclidean,0,none,normal,0.52,0,5000,,
50,15,0.3,I,ShJ,Supremum,0,none,normal,2.48,0,5000,,
50,15,0.3,Sh,SbJ,Euclidean,0,none,normal,2.84,0,2500,1,1
50,15,0.3,Sh,SbJ,Supremum,0,none,normal,3.56,0,2500,1,1
50,15,0.3,I,SbJ,Euclidean,0,none,normal,4.12,0,2500,1,1
50,15,0.3,I,SbJ,Supremum,0,none,normal,4,0,2500,1,1
100,5,0,Sh,ShP,Euclidean,0,none,normal,17.8,0,2500,1,1
100,5,0,Sh,ShP,Supremum,0,none,normal,13.88,0,2500,1,1
100,5,0,I,ShP,Euclidean,0,none,normal,5.28,0,2500,1,1
100,5,0,I,ShP,Supremum,0,none,normal,5.36,0,2500,1,1
100,5,0,Sh,SbP,Euclidean,0,none,normal,4.24,0,2500,1,1
100,5,0,Sh,SbP,Supremum,0,none,normal,4.04,0,2500,1,1
100,5,0,I,SbP,Euclidean,0,none,normal,4.4,0,2500,1,1
100,5,0,I,SbP,Supremum,0,none,normal,4.12,0,2500,1,1
100,5,0,Sh,ShJ,Euclidean,0,none,normal,15.08,0,2500,1,1
100,5,0,Sh,ShJ,Supremum,0,none,normal,11.92,0,2500,1,1
100,5,0,I,ShJ,Euclidean,0,none,normal,3.74,0,5000,,
100,5,0,I,ShJ,Supremum,0,none,normal,4.32,0,5000,,
100,5,0,Sh,SbJ,Euclidean,0,none,normal,5.32,0,2500,1,1
100,5,0,Sh,SbJ,Supremum,0,none,normal,4.76,0,2500,1,1
100,5,0,I,SbJ,Euclidean,0,none,normal,5.24,0,2500,1,1
100,5,0,I,SbJ,Supremum,0,none,normal,4.64,0,2500,1,1
150,5,0.3,Sh,ShP,Euclidean,0,none,normal,12.84,0,2500,1,1
150,5,0.3,Sh,ShP,Supremum,0,none,normal,10.08,0,2500,1,1
150,5,0.3,I,ShP,Euclidean,0,none,normal,5.4,0,2500,1,1
150,5,0.3,I,ShP,Supremum,0,none,normal,5.68,0,2500,1,1
150,5,0.3,Sh,SbP,Euclidean,0,none,normal,4.88,0,2500,1,1
150,5,0.3,Sh,SbP,Supremum,0,none,normal,5.04,0,2500,1,1
150,5,0.3,I,SbP,Euclidean,0,none,normal,4.72,0,2500,1,1
150,5,0.3,I,SbP,Supremum,0,none,normal,5.16,0,2500,1,1
150,5,0.3,Sh,ShJ,Euclidean,0,none,normal,10.96,0,2500,1,1
150,5,0.3,Sh,ShJ,Supremum,0,none,normal,9.2,0,2500,1,1
150,5,0.3,I,ShJ,Euclidean,0,none,normal,3.78,0,5000,,
150,5,0.3,I,ShJ,Supremum,0,none,normal,4.26,0,5000,,
150,5,0.3,Sh,SbJ,Euclidean,0,none,normal,5.56,0,2500,1,1
150,5,0.3,Sh,SbJ,Supremum,0,none,normal,5.4,0,2500,1,1
150,5,0.3,I,SbJ,Euclidean,0,none,normal,5.28,0,2500,1,1
150,5,0.3,I,SbJ,Supremum,0,none,normal,5.12,0,2500,1,1
100,15,0.3,Sh,ShP,Euclidean,0.2,column,normal,100,0,2500,0,0
100,15,0.3,Sh,ShP,Supremum,0.2,column,normal,99.64,0,2500,0,0
100,15,0.3,I,ShP,Euclidean,0.2,column,normal,99.56,0,2500,0,0
100,15,0.3,I,ShP,Supremum,0.2,column,normal,99,0,2500,0,0
100,15,0.3,Sh,SbP,Euclidean,0.2,column,normal,90.52,0,2500,1,1
100,15,0.3,Sh,SbP,Supremum,0.2,column,normal,69.48,0,2500,1,1
100,15,0.3,I,SbP,Euclidean,0.2,column,normal,99.72,0,2500,1,1
100,15,0.3,I,SbP,Supremum,0.2,column,normal,99.2,0,2500,1,1
100,15,0.3,Sh,ShJ,Euclidean,0.2,column,normal,100,0,2500,1,0
100,15,0.3,Sh,ShJ,Supremum,0.2,column,normal,100,0,2500,1,0
100,15,0.3,I,ShJ,Euclidean,0.2,column,normal,99.08,0,5000,,
100,15,0.3,I,ShJ,Supremum,0.2,column,normal,98.46,0,5000,,
100,15,0.3,Sh,SbJ,Euclidean,0.2,column,normal,91,0,2500,1,1
100,15,0.3,Sh,SbJ,Supremum,0.2,column,normal,74.08,0,2500,1,1
100,15,0.3,I,SbJ,Euclidean,0.2,column,normal,99.72,0,2500,1,1
100,15,0.3,I,SbJ,Supremum,0.2,column,normal,99.2,0,2500,1,1
100,5,0,Sh,ShP,Euclidean,0.1,column,normal,40.08,0,2500,1,1
100,5,0,Sh,ShP,Supremum,0.1,column,normal,30.32,0,2500,1,1
100,5,0,I,ShP,Euclidean,0.1,column,normal,29.96,0,2500,1,1
100,5,0,I,ShP,Supremum,0.1,column,normal,20.24,0,2500,1,1
100,5,0,Sh,SbP,Euclidean,0.1,column,normal,23.6,0,2500,1,1
100,5,0,Sh,SbP,Supremum,0.1,column,normal,13.96,0,2500,1,1
100,5,0,I,SbP,Euclidean,0.1,column,normal,27.36,0,2500,1,1
100,5,0,I,SbP,Supremum,0.1,column,normal,15.88,0,2500,1,1
100,5,0,Sh,ShJ,Euclidean,0.1,column,normal,35.96,0,2500,1,1
100,5,0,Sh,ShJ,Supremum,0.1,column,normal,26.88,0,2500,1,1
100,5,0,I,ShJ,Euclidean,0.1,column,normal,26.32,0,5000,,
100,5,0,I,ShJ,Supremum,0.1,column,normal,17.76,0,5000,,
100,5,0,Sh,SbJ,Euclidean,0.1,column,normal,27.48,0,2500,1,1
100,5,0,Sh,SbJ,Supremum,0.1,column,normal,16.92,0,2500,1,1
100,5,0,I,SbJ,Euclidean,0.1,column,normal,30.32,0,2500,1,1
100,5,0,I,SbJ,Supremum,0.1,column,normal,18.24,0,2500,1,1
150,5,0.6,Sh,ShP,Euclidean,0.2,single,normal,100,0,2500,1,1
150,5,0.6,Sh,ShP,Supremum,0.2,single,normal,100,0,2500,1,1
150,5,0.6,I,ShP,Euclidean,0.2,single,normal,100,0,2500,1,1
150,5,0.6,I,ShP,Supremum,0.2,single,normal,100,0,2500,1,1
150,5,0.6,Sh,SbP,Euclidean,0.2,single,normal,100,0,2500,1,1
150,5,0.6,Sh,SbP,Supremum,0.2,single,normal,100,0,2500,1,1
150,5,0.6,I,SbP,Euclidean,0.2,single,normal,100,0,2500,1,1
150,5,0.6,I,SbP,Supremum,0.2,single,normal,100,0,2500,1,1
150,5,0.6,Sh,ShJ,Euclidean,0.2,single,normal,100,0,2500,1,1
150,5,0.6,Sh,ShJ,Supremum,0.2,single,normal,100,0,2500,1,1
150,5,0.6,I,ShJ,Euclidean,0.2,single,normal,100,0,5000,,
150,5,0.6,I,ShJ,Supremum,0.2,single,normal,100,0,5000,,
150,5,0.6,Sh,SbJ,Euclidean,0.2,single,normal,100,0,2500,1,1
150,5,0.6,Sh,SbJ,Supremum,0.2,single,normal,100,0,2500,1,1
150,5,0.6,I,SbJ,Euclidean,0.2,single,normal,100,0,2500,1,1
150,5,0.6,I,SbJ,Supremum,0.2,single,normal,100,0,2500,1,1
250,5,0.6,Sh,ShP,Euclidean,0.2,column,normal,100,0,2500,1,1
250,5,0.6,Sh,ShP,Supremum,0.2,column,normal,100,0,2500,1,1
250,5,0.6,I,ShP,Euclidean,0.2,column,normal,100,0,2500,1,1
250,5,0.6,I,ShP,Supremum,0.2,column,normal,100,0,2500,1,1
250,5,0.6,Sh,SbP,Euclidean,0.2,column,normal,100,0,2500,1,1
250,5,0.6,Sh,SbP,Supremum,0.2,column,normal,100,0,2500,1,1
250,5,0.6,I,SbP,Euclidean,0.2,column,normal,100,0,2500,1,1
250,5,0.6,I,SbP,Supremum,0.2,column,normal,100,0,2500,1,1
250,5,0.6,Sh,ShJ,Euclidean,0.2,column,normal,100,0,2500,1,1
250,5,0.6,Sh,ShJ,Supremum,0.2,column,normal,100,0,2500,1,1
250,5,0.6,I,ShJ,Euclidean,0.2,column,normal,100,0,2500,1,1
250,5,0.6,I,ShJ,Supremum,0.2,column,normal,100,0,2500,1,1
250,5,0.6,Sh,SbJ,Euclidean,0.2,column,normal,100,0,2500,1,1
250,5,0.6,Sh,SbJ,Supremum,0.2,column,normal,100,0,2500,1,1
250,5,0.6,I,SbJ,Euclidean,0.2,column,normal,100,0,2500,1,1
250,5,0.6,I,SbJ,Supremum,0.2,column,normal,100,0,2500,1,1
100,15,0.6,Sh,ShP,Euclidean,0,none,normal,99.24,0,2500,0,0
100,15,0.6,Sh,ShP,Supremum,0,none,normal,91.56,0,2500,0,0
100,15,0.6,I,ShP,Euclidean,0,none,normal,2.92,0,2500,0,0
100,15,0.6,I,ShP,Supremum,0,none,normal,3.48,0,2500,0,0
100,15,0.6,Sh,SbP,Euclidean,0,none,normal,4.6,0,2500,1,1
100,15,0.6,Sh,SbP,Supremum,0,none,normal,4.68,0,2500,1,1
100,15,0.6,I,SbP,Euclidean,0,none,normal,4,0,2500,1,1
100,15,0.6,I,SbP,Supremum,0,none,normal,4.6,0,2500,1,1
100,15,0.6,Sh,ShJ,Euclidean,0,none,normal,100,0,2500,1,0
100,15,0.6,Sh,ShJ,Supremum,0,none,normal,100,0,2500,1,0
100,15,0.6,I,ShJ,Euclidean,0,none,normal,1.16,0,5000,,
