n,d,tau,S,Sh,norm,dtau,dtau_type,distribution,rejection_rate,pvalue_NA_rate,N,psd_rate,pd_rate
50,25,0.3,Sh,SbJ,Euclidean,0.1,single,gumbel,3.2,0,1000,1,1
50,25,0.3,Sh,SbJ,Supremum,0.1,single,gumbel,3.6,0,1000,1,1
50,25,0.3,I,SbJ,Euclidean,0.1,single,gumbel,3.3,0,1000,1,1
50,25,0.3,I,SbJ,Supremum,0.1,single,gumbel,5.2,0,1000,1,1
50,25,0.6,Sh,ShP,Euclidean,0.2,column,clayton,57.5,0,1000,0,0
50,25,0.6,Sh,ShP,Supremum,0.2,column,clayton,70.1,0,1000,0,0
50,25,0.6,I,ShP,Euclidean,0.2,column,clayton,98.5,0,1000,0,0
50,25,0.6,I,ShP,Supremum,0.2,column,clayton,99.4,0,1000,0,0
50,25,0.6,Sh,SbP,Euclidean,0.2,column,clayton,81.2,0,1000,1,1
50,25,0.6,Sh,SbP,Supremum,0.2,column,clayton,64.1,0,1000,1,1
50,25,0.6,I,SbP,Euclidean,0.2,column,clayton,99.6,0,1000,1,1
50,25,0.6,I,SbP,Supremum,0.2,column,clayton,99.8,0,1000,1,1
50,25,0.6,Sh,ShJ,Euclidean,0.2,column,clayton,72.4,0,1000,1,0
50,25,0.6,Sh,ShJ,Supremum,0.2,column,clayton,79,0,1000,1,0
50,25,0.6,I,ShJ,Euclidean,0.2,column,clayton,96.6,0,1000,1,0
50,25,0.6,I,ShJ,Supremum,0.2,column,clayton,98.9,0,1000,1,0
50,25,0.6,Sh,SbJ,Euclidean,0.2,column,clayton,47.8,0,1000,1,1
50,25,0.6,Sh,SbJ,Supremum,0.2,column,clayton,61.4,0,1000,1,1
50,25,0.6,I,SbJ,Euclidean,0.2,column,clayton,99.4,0,1000,1,1
50,25,0.6,I,SbJ,Supremum,0.2,column,clayton,99.7,0,1000,1,1
150,25,0.3,Sh,ShP,Euclidean,0.2,single,clayton,94.7,0,1000,0,0
150,25,0.3,Sh,ShP,Supremum,0.2,single,clayton,68.9,0,1000,0,0
150,25,0.3,I,ShP,Euclidean,0.2,single,clayton,4.4,0,1000,0,0
150,25,0.3,I,ShP,Supremum,0.2,single,clayton,74.3,0,1000,0,0
150,25,0.3,Sh,SbP,Euclidean,0.2,single,clayton,27.7,0,1000,1,1
150,25,0.3,Sh,SbP,Supremum,0.2,single,clayton,94.2,0,1000,1,1
150,25,0.3,I,SbP,Euclidean,0.2,single,clayton,8.9,0,1000,1,1
150,25,0.3,I,SbP,Supremum,0.2,single,clayton,76.5,0,1000,1,1
150,25,0.3,Sh,ShJ,Euclidean,0.2,single,clayton,89.4,0,1000,1,0
150,25,0.3,Sh,ShJ,Supremum,0.2,single,clayton,59,0,1000,1,0
150,25,0.3,I,ShJ,Euclidean,0.2,single,clayton,2.9,0,1000,1,0
150,25,0.3,I,ShJ,Supremum,0.2,single,clayton,73.1,0,1000,1,0
150,25,0.3,Sh,SbJ,Euclidean,0.2,single,clayton,25.4,0,1000,1,1
150,25,0.3,Sh,SbJ,Supremum,0.2,single,clayton,94,0,1000,1,1
150,25,0.3,I,SbJ,Euclidean,0.2,single,clayton,9,0,1000,1,1
150,25,0.3,I,SbJ,Supremum,0.2,single,clayton,76.1,0,1000,1,1
50,25,0.6,Sh,ShP,Euclidean,0.2,single,clayton,11.6,0,1000,0,0
50,25,0.6,Sh,ShP,Supremum,0.2,single,clayton,11.8,0,1000,0,0
50,25,0.6,I,ShP,Euclidean,0.2,single,clayton,1,0,1000,0,0
50,25,0.6,I,ShP,Supremum,0.2,single,clayton,35.5,0,1000,0,0
50,25,0.6,Sh,SbP,Euclidean,0.2,single,clayton,26.8,0,1000,1,1
50,25,0.6,Sh,SbP,Supremum,0.2,single,clayton,90.9,0,1000,1,1
50,25,0.6,I,SbP,Euclidean,0.2,single,clayton,5.5,0,1000,1,1
50,25,0.6,I,SbP,Supremum,0.2,single,clayton,55.3,0,1000,1,1
50,25,0.6,Sh,ShJ,Euclidean,0.2,single,clayton,16.9,0,1000,1,0
50,25,0.6,Sh,ShJ,Supremum,0.2,single,clayton,14.9,0,1000,1,0
50,25,0.6,I,ShJ,Euclidean,0.2,single,clayton,0.2,0,1000,1,0
50,25,0.6,I,ShJ,Supremum,0.2,single,clayton,27.7,0,1000,1,0
50,25,0.6,Sh,SbJ,Euclidean,0.2,single,clayton,7.5,0,1000,1,1
50,25,0.6,Sh,SbJ,Supremum,0.2,single,clayton,88.2,0,1000,1,1
50,25,0.6,I,SbJ,Euclidean,0.2,single,clayton,4.2,0,1000,1,1
50,25,0.6,I,SbJ,Supremum,0.2,single,clayton,49.6,0,1000,1,1
50,25,0.6,Sh,ShP,Euclidean,0.1,single,gumbel,16.5,0,1000,0,0
50,25,0.6,Sh,ShP,Supremum,0.1,single,gumbel,13.6,0,1000,0,0
50,25,0.6,I,ShP,Euclidean,0.1,single,gumbel,0.6,0,1000,0,0
50,25,0.6,I,ShP,Supremum,0.1,single,gumbel,2,0,1000,0,0
50,25,0.6,Sh,SbP,Euclidean,0.1,single,gumbel,6.7,0,1000,1,1
50,25,0.6,Sh,SbP,Supremum,0.1,single,gumbel,20.4,0,1000,1,1
50,25,0.6,I,SbP,Euclidean,0.1,single,gumbel,5.7,0,1000,1,1
50,25,0.6,I,SbP,Supremum,0.1,single,gumbel,8.2,0,1000,1,1
50,25,0.6,Sh,ShJ,Euclidean,0.1,single,gumbel,16.5,0,1000,1,0
50,25,0.6,Sh,ShJ,Supremum,0.1,single,gumbel,13.3,0,1000,1,0
50,25,0.6,I,ShJ,Euclidean,0.1,single,gumbel,0.1,0,1000,1,0
50,25,0.6,I,ShJ,Supremum,0.1,single,gumbel,1.2,0,1000,1,0
50,25,0.6,Sh,SbJ,Euclidean,0.1,single,gumbel,0.5,0,1000,1,1
50,25,0.6,Sh,SbJ,Supremum,0.1,single,gumbel,14.9,0,1000,1,1
50,25,0.6,I,SbJ,Euclidean,0.1,single,gumbel,3.8,0,1000,1,1
50,25,0.6,I,SbJ,Supremum,0.1,single,gumbel,5.2,0,1000,1,1
50,25,0.6,Sh,ShP,Euclidean,0,none,gumbel,16.4,0,1000,0,0
50,25,0.6,Sh,ShP,Supremum,0,none,gumbel,13.2,0,1000,0,0
50,25,0.6,I,ShP,Euclidean,0,none,gumbel,0,0,1000,0,0
50,25,0.6,I,ShP,Supremum,0,none,gumbel,2.4,0,1000,0,0
50,25,0.6,Sh,SbP,Euclidean,0,none,gumbel,4.3,0,1000,1,1
50,25,0.6,Sh,SbP,Supremum,0,none,gumbel,5.7,0,1000,1,1
50,25,0.6,I,SbP,Euclidean,0,none,gumbel,3.9,0,1000,1,1
50,25,0.6,I,SbP,Supremum,0,none,gumbel,6.4,0,1000,1,1
50,25,0.6,Sh,ShJ,Euclidean,0,none,gumbel,15.8,0,1000,1,0
50,25,0.6,Sh,ShJ,Supremum,0,none,gumbel,13,0,1000,1,0
50,25,0.6,I,ShJ,Euclidean,0,none,gumbel,0,0,1000,1,0
50,25,0.6,I,ShJ,Supremum,0,none,gumbel,1.7,0,1000,1,0
50,25,0.6,Sh,SbJ,Euclidean,0,none,gumbel,0.4,0,1000,1,1
50,25,0.6,Sh,SbJ,Supremum,0,none,gumbel,3.1,0,1000,1,1
50,25,0.6,I,SbJ,Euclidean,0,none,gumbel,1.9,0,1000,1,1
50,25,0.6,I,SbJ,Supremum,0,none,gumbel,4.8,0,1000,1,1
100,25,0.6,Sh,ShP,Euclidean,0.2,column,clayton,94.2,0,1000,0,0
100,25,0.6,Sh,ShP,Supremum,0.2,column,clayton,91.1,0,1000,0,0
100,25,0.6,I,ShP,Euclidean,0.2,column,clayton,100,0,1000,0,0
100,25,0.6,I,ShP,Supremum,0.2,column,clayton,100,0,1000,0,0
100,25,0.6,Sh,SbP,Euclidean,0.2,column,clayton,99.7,0,1000,1,1
100,25,0.6,Sh,SbP,Supremum,0.2,column,clayton,97.4,0,1000,1,1
100,25,0.6,I,SbP,Euclidean,0.2,column,clayton,100,0,1000,1,1
100,25,0.6,I,SbP,Supremum,0.2,column,clayton,100,0,1000,1,1
100,25,0.6,Sh,ShJ,Euclidean,0.2,column,clayton,98.5,0,1000,1,0
100,25,0.6,Sh,ShJ,Supremum,0.2,column,clayton,98.7,0,1000,1,0
100,25,0.6,I,ShJ,Euclidean,0.2,column,clayton,100,0,1000,1,0
100,25,0.6,I,ShJ,Supremum,0.2,column,clayton,100,0,1000,1,0
100,25,0.6,Sh,SbJ,Euclidean,0.2,column,clayton,99.3,0,1000,1,1
100,25,0.6,Sh,SbJ,Supremum,0.2,column,clayton,98.2,0,1000,1,1
100,25,0.6,I,SbJ,Euclidean,0.2,column,clayton,100,0,1000,1,1
100,25,0.6,I,SbJ,Supremum,0.2,column,clayton,100,0,1000,1,1
150,25,0.6,Sh,ShP,Euclidean,0.2,column,gumbel,100,0,1000,0,0
150,25,0.6,Sh,ShP,Supremum,0.2,column,gumbel,98.8,0,1000,0,0
150,25,0.6,I,ShP,Euclidean,0.2,column,gumbel,100,0,1000,0,0
150,25,0.6,I,ShP,Supremum,0.2,column,gumbel,100,0,1000,0,0
150,25,0.6,Sh,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
150,25,0.6,Sh,SbP,Supremum,0.2,column,gumbel,100,0,1000,1,1
150,25,0.6,I,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
150,25,0.6,I,SbP,Supremum,0.2,column,gumbel,100,0,1000,1,1
150,25,0.6,Sh,ShJ,Euclidean,0.2,column,gumbel,100,0,1000,1,0
150,25,0.6,Sh,ShJ,Supremum,0.2,column,gumbel,100,0,1000,1,0
150,25,0.6,I,ShJ,Euclidean,0.2,column,gumbel,100,0,1000,1,0
150,25,0.6,I,ShJ,Supremum,0.2,column,gumbel,100,0,1000,1,0
150,25,0.6,Sh,SbJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
150,25,0.6,Sh,SbJ,Supremum,0.2,column,gumbel,100,0,1000,1,1
150,25,0.6,I,SbJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
150,25,0.6,I,SbJ,Supremum,0.2,column,gumbel,100,0,1000,1,1
50,25,0.3,Sh,ShP,Euclidean,0.1,column,clayton,5.6,0,1000,0,0
50,25,0.3,Sh,ShP,Supremum,0.1,column,clayton,6.5,0,1000,0,0
50,25,0.3,I,ShP,Euclidean,0.1,column,clayton,6.2,0,1000,0,0
50,25,0.3,I,ShP,Supremum,0.1,column,clayton,13.1,0,1000,0,0
50,25,0.3,Sh,SbP,Euclidean,0.1,column,clayton,7.5,0,1000,1,1
50,25,0.3,Sh,SbP,Supremum,0.1,column,clayton,6.4,0,1000,1,1
50,25,0.3,I,SbP,Euclidean,0.1,column,clayton,19.5,0,1000,1,1
50,25,0.3,I,SbP,Supremum,0.1,column,clayton,19.2,0,1000,1,1
50,25,0.3,Sh,ShJ,Euclidean,0.1,column,clayton,5.1,0,1000,1,0
50,25,0.3,Sh,ShJ,Supremum,0.1,column,clayton,5.2,0,1000,1,0
50,25,0.3,I,ShJ,Euclidean,0.1,column,clayton,3.9,0,1000,1,0
50,25,0.3,I,ShJ,Supremum,0.1,column,clayton,10.6,0,1000,1,0
50,25,0.3,Sh,SbJ,Euclidean,0.1,column,clayton,4,0,1000,1,1
50,25,0.3,Sh,SbJ,Supremum,0.1,column,clayton,4.5,0,1000,1,1
50,25,0.3,I,SbJ,Euclidean,0.1,column,clayton,20.4,0,1000,1,1
50,25,0.3,I,SbJ,Supremum,0.1,column,clayton,18.8,0,1000,1,1
150,25,0.6,Sh,ShP,Euclidean,0.1,single,clayton,91.8,0,1000,0,0
150,25,0.6,Sh,ShP,Supremum,0.1,single,clayton,67.2,0,1000,0,0
150,25,0.6,I,ShP,Euclidean,0.1,single,clayton,2.9,0,1000,0,0
150,25,0.6,I,ShP,Supremum,0.1,single,clayton,31.9,0,1000,0,0
150,25,0.6,Sh,SbP,Euclidean,0.1,single,clayton,23.7,0,1000,1,1
150,25,0.6,Sh,SbP,Supremum,0.1,single,clayton,81.2,0,1000,1,1
150,25,0.6,I,SbP,Euclidean,0.1,single,clayton,6.9,0,1000,1,1
150,25,0.6,I,SbP,Supremum,0.1,single,clayton,37.5,0,1000,1,1
150,25,0.6,Sh,ShJ,Euclidean,0.1,single,clayton,98.4,0,1000,1,0
150,25,0.6,Sh,ShJ,Supremum,0.1,single,clayton,86.1,0,1000,1,0
150,25,0.6,I,ShJ,Euclidean,0.1,single,clayton,1.2,0,1000,1,0
150,25,0.6,I,ShJ,Supremum,0.1,single,clayton,28.4,0,1000,1,0
150,25,0.6,Sh,SbJ,Euclidean,0.1,single,clayton,13.6,0,1000,1,1
150,25,0.6,Sh,SbJ,Supremum,0.1,single,clayton,79.8,0,1000,1,1
150,25,0.6,I,SbJ,Euclidean,0.1,single,clayton,5.7,0,1000,1,1
150,25,0.6,I,SbJ,Supremum,0.1,single,clayton,35.1,0,1000,1,1
150,25,0.3,Sh,ShP,Euclidean,0,none,gumbel,94.9,0,1000,0,0
150,25,0.3,Sh,ShP,Supremum,0,none,gumbel,68.8,0,1000,0,0
150,25,0.3,I,ShP,Euclidean,0,none,gumbel,1,0,1000,0,0
150,25,0.3,I,ShP,Supremum,0,none,gumbel,3.8,0,1000,0,0
150,25,0.3,Sh,SbP,Euclidean,0,none,gumbel,3.1,0,1000,1,1
150,25,0.3,Sh,SbP,Supremum,0,none,gumbel,3.9,0,1000,1,1
150,25,0.3,I,SbP,Euclidean,0,none,gumbel,3.6,0,1000,1,1
150,25,0.3,I,SbP,Supremum,0,none,gumbel,4,0,1000,1,1
150,25,0.3,Sh,ShJ,Euclidean,0,none,gumbel,98.4,0,1000,1,0
150,25,0.3,Sh,ShJ,Supremum,0,none,gumbel,85.2,0,1000,1,0
150,25,0.3,I,ShJ,Euclidean,0,none,gumbel,0.8,0,1000,1,0
150,25,0.3,I,ShJ,Supremum,0,none,gumbel,3,0,1000,1,0
150,25,0.3,Sh,SbJ,Euclidean,0,none,gumbel,2.8,0,1000,1,1
150,25,0.3,Sh,SbJ,Supremum,0,none,gumbel,3.6,0,1000,1,1
150,25,0.3,I,SbJ,Euclidean,0,none,gumbel,3.4,0,1000,1,1
150,25,0.3,I,SbJ,Supremum,0,none,gumbel,4.1,0,1000,1,1
100,25,0.3,Sh,ShP,Euclidean,0.1,column,clayton,47.3,0,1000,0,0
100,25,0.3,Sh,ShP,Supremum,0.1,column,clayton,35.1,0,1000,0,0
100,25,0.3,I,ShP,Euclidean,0.1,column,clayton,27.9,0,1000,0,0
100,25,0.3,I,ShP,Supremum,0.1,column,clayton,33.7,0,1000,0,0
100,25,0.3,Sh,SbP,Euclidean,0.1,column,clayton,12.5,0,1000,1,1
100,25,0.3,Sh,SbP,Supremum,0.1,column,clayton,10.5,0,1000,1,1
100,25,0.3,I,SbP,Euclidean,0.1,column,clayton,42.7,0,1000,1,1
100,25,0.3,I,SbP,Supremum,0.1,column,clayton,39.7,0,1000,1,1
100,25,0.3,Sh,ShJ,Euclidean,0.1,column,clayton,50.7,0,1000,1,0
100,25,0.3,Sh,ShJ,Supremum,0.1,column,clayton,39,0,1000,1,0
100,25,0.3,I,ShJ,Euclidean,0.1,column,clayton,22.9,0,1000,1,0
100,25,0.3,I,ShJ,Supremum,0.1,column,clayton,30.6,0,1000,1,0
100,25,0.3,Sh,SbJ,Euclidean,0.1,column,clayton,8.5,0,1000,1,1
100,25,0.3,Sh,SbJ,Supremum,0.1,column,clayton,9.6,0,1000,1,1
100,25,0.3,I,SbJ,Euclidean,0.1,column,clayton,43.4,0,1000,1,1
100,25,0.3,I,SbJ,Supremum,0.1,column,clayton,39.3,0,1000,1,1
100,25,0.6,Sh,ShP,Euclidean,0,none,clayton,42.1,0,1000,0,0
100,25,0.6,Sh,ShP,Supremum,0,none,clayton,28.5,0,1000,0,0
100,25,0.6,I,ShP,Euclidean,0,none,clayton,1.1,0,1000,0,0
100,25,0.6,I,ShP,Supremum,0,none,clayton,3.3,0,1000,0,0
100,25,0.6,Sh,SbP,Euclidean,0,none,clayton,5.8,0,1000,1,1
100,25,0.6,Sh,SbP,Supremum,0,none,clayton,5.5,0,1000,1,1
100,25,0.6,I,SbP,Euclidean,0,none,clayton,4,0,1000,1,1
100,25,0.6,I,SbP,Supremum,0,none,clayton,5.3,0,1000,1,1
100,25,0.6,Sh,ShJ,Euclidean,0,none,clayton,66,0,1000,1,0
100,25,0.6,Sh,ShJ,Supremum,0,none,clayton,49.3,0,1000,1,0
100,25,0.6,I,ShJ,Euclidean,0,none,clayton,0.2,0,1000,1,0
100,25,0.6,I,ShJ,Supremum,0,none,clayton,2.4,0,1000,1,0
100,25,0.6,Sh,SbJ,Euclidean,0,none,clayton,1.2,0,1000,1,1
100,25,0.6,Sh,SbJ,Supremum,0,none,clayton,3.8,0,1000,1,1
100,25,0.6,I,SbJ,Euclidean,0,none,clayton,2.6,0,1000,1,1
100,25,0.6,I,SbJ,Supremum,0,none,clayton,4.7,0,1000,1,1
100,25,0.6,Sh,ShP,Euclidean,0.2,column,gumbel,94.9,0,1000,0,0
100,25,0.6,Sh,ShP,Supremum,0.2,column,gumbel,91.1,0,1000,0,0
100,25,0.6,I,ShP,Euclidean,0.2,column,gumbel,100,0,1000,0,0
100,25,0.6,I,ShP,Supremum,0.2,column,gumbel,100,0,1000,0,0
100,25,0.6,Sh,SbP,Euclidean,0.2,column,gumbel,99.9,0,1000,1,1
100,25,0.6,Sh,SbP,Supremum,0.2,column,gumbel,98.5,0,1000,1,1
100,25,0.6,I,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,25,0.6,I,SbP,Supremum,0.2,column,gumbel,100,0,1000,1,1
100,25,0.6,Sh,ShJ,Euclidean,0.2,column,gumbel,98.8,0,1000,1,0
100,25,0.6,Sh,ShJ,Supremum,0.2,column,gumbel,97.1,0,1000,1,0
100,25,0.6,I,ShJ,Euclidean,0.2,column,gumbel,100,0,1000,1,0
100,25,0.6,I,ShJ,Supremum,0.2,column,gumbel,100,0,1000,1,0
100,25,0.6,Sh,SbJ,Euclidean,0.2,column,gumbel,99.7,0,1000,1,1
100,25,0.6,Sh,SbJ,Supremum,0.2,column,gumbel,99,0,1000,1,1
100,25,0.6,I,SbJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,25,0.6,I,SbJ,Supremum,0.2,column,gumbel,100,0,1000,1,1
100,25,0.3,Sh,ShP,Euclidean,0.2,single,clayton,17.5,0,1000,0,0
100,25,0.3,Sh,ShP,Supremum,0.2,single,clayton,11.7,0,1000,0,0
100,25,0.3,I,ShP,Euclidean,0.2,single,clayton,2.9,0,1000,0,0
100,25,0.3,I,ShP,Supremum,0.2,single,clayton,42.1,0,1000,0,0
100,25,0.3,Sh,SbP,Euclidean,0.2,single,clayton,17.6,0,1000,1,1
100,25,0.3,Sh,SbP,Supremum,0.2,single,clayton,73.9,0,1000,1,1
100,25,0.3,I,SbP,Euclidean,0.2,single,clayton,8,0,1000,1,1
100,25,0.3,I,SbP,Supremum,0.2,single,clayton,45.9,0,1000,1,1
100,25,0.3,Sh,ShJ,Euclidean,0.2,single,clayton,13.3,0,1000,1,0
100,25,0.3,Sh,ShJ,Supremum,0.2,single,clayton,9.3,0,1000,1,0
100,25,0.3,I,ShJ,Euclidean,0.2,single,clayton,1.7,0,1000,1,0
100,25,0.3,I,ShJ,Supremum,0.2,single,clayton,38.9,0,1000,1,0
100,25,0.3,Sh,SbJ,Euclidean,0.2,single,clayton,13.9,0,1000,1,1
100,25,0.3,Sh,SbJ,Supremum,0.2,single,clayton,71.3,0,1000,1,1
100,25,0.3,I,SbJ,Euclidean,0.2,single,clayton,8.5,0,1000,1,1
100,25,0.3,I,SbJ,Supremum,0.2,single,clayton,45.4,0,1000,1,1
50,25,0.6,Sh,ShP,Euclidean,0.2,column,gumbel,61.1,0,1000,0,0
50,25,0.6,Sh,ShP,Supremum,0.2,column,gumbel,71.4,0,1000,0,0
50,25,0.6,I,ShP,Euclidean,0.2,column,gumbel,99.4,0,1000,0,0
50,25,0.6,I,ShP,Supremum,0.2,column,gumbel,99.6,0,1000,0,0
50,25,0.6,Sh,SbP,Euclidean,0.2,column,gumbel,83.7,0,1000,1,1
50,25,0.6,Sh,SbP,Supremum,0.2,column,gumbel,65,0,1000,1,1
50,25,0.6,I,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
50,25,0.6,I,SbP,Supremum,0.2,column,gumbel,99.9,0,1000,1,1
50,25,0.6,Sh,ShJ,Euclidean,0.2,column,gumbel,69,0,1000,1,0
50,25,0.6,Sh,ShJ,Supremum,0.2,column,gumbel,78.6,0,1000,1,0
50,25,0.6,I,ShJ,Euclidean,0.2,column,gumbel,97.7,0,1000,1,0
50,25,0.6,I,ShJ,Supremum,0.2,column,gumbel,99.2,0,1000,1,0
50,25,0.6,Sh,SbJ,Euclidean,0.2,column,gumbel,49.6,0,1000,1,1
50,25,0.6,Sh,SbJ,Supremum,0.2,column,gumbel,62.8,0,1000,1,1
50,25,0.6,I,SbJ,Euclidean,0.2,column,gumbel,99.5,0,1000,1,1
50,25,0.6,I,SbJ,Supremum,0.2,column,gumbel,99.9,0,1000,1,1
150,25,0.3,Sh,ShP,Euclidean,0.2,column,clayton,99.7,0,1000,0,0
150,25,0.3,Sh,ShP,Supremum,0.2,column,clayton,97.6,0,1000,0,0
150,25,0.3,I,ShP,Euclidean,0.2,column,clayton,100,0,1000,0,0
150,25,0.3,I,ShP,Supremum,0.2,column,clayton,99.7,0,1000,0,0
150,25,0.3,Sh,SbP,Euclidean,0.2,column,clayton,88.7,0,1000,1,1
150,25,0.3,Sh,SbP,Supremum,0.2,column,clayton,67.7,0,1000,1,1
150,25,0.3,I,SbP,Euclidean,0.2,column,clayton,100,0,1000,1,1
150,25,0.3,I,SbP,Supremum,0.2,column,clayton,99.8,0,1000,1,1
150,25,0.3,Sh,ShJ,Euclidean,0.2,column,clayton,100,0,1000,1,0
150,25,0.3,Sh,ShJ,Supremum,0.2,column,clayton,99.4,0,1000,1,0
150,25,0.3,I,ShJ,Euclidean,0.2,column,clayton,99.8,0,1000,1,0
150,25,0.3,I,ShJ,Supremum,0.2,column,clayton,99.7,0,1000,1,0
150,25,0.3,Sh,SbJ,Euclidean,0.2,column,clayton,88.2,0,1000,1,1
150,25,0.3,Sh,SbJ,Supremum,0.2,column,clayton,71.2,0,1000,1,1
150,25,0.3,I,SbJ,Euclidean,0.2,column,clayton,100,0,1000,1,1
150,25,0.3,I,SbJ,Supremum,0.2,column,clayton,99.8,0,1000,1,1
100,25,0.3,Sh,ShP,Euclidean,0.1,column,gumbel,73.2,0,1000,0,0
100,25,0.3,Sh,ShP,Supremum,0.1,column,gumbel,60.9,0,1000,0,0
100,25,0.3,I,ShP,Euclidean,0.1,column,gumbel,33.2,0,1000,0,0
100,25,0.3,I,ShP,Supremum,0.1,column,gumbel,38.6,0,1000,0,0
100,25,0.3,Sh,SbP,Euclidean,0.1,column,gumbel,14.5,0,1000,1,1
100,25,0.3,Sh,SbP,Supremum,0.1,column,gumbel,10.1,0,1000,1,1
100,25,0.3,I,SbP,Euclidean,0.1,column,gumbel,49.5,0,1000,1,1
100,25,0.3,I,SbP,Supremum,0.1,column,gumbel,43.4,0,1000,1,1
100,25,0.3,Sh,ShJ,Euclidean,0.1,column,gumbel,84.2,0,1000,1,0
100,25,0.3,Sh,ShJ,Supremum,0.1,column,gumbel,72.5,0,1000,1,0
100,25,0.3,I,ShJ,Euclidean,0.1,column,gumbel,27.3,0,1000,1,0
100,25,0.3,I,ShJ,Supremum,0.1,column,gumbel,35,0,1000,1,0
100,25,0.3,Sh,SbJ,Euclidean,0.1,column,gumbel,11.5,0,1000,1,1
100,25,0.3,Sh,SbJ,Supremum,0.1,column,gumbel,9,0,1000,1,1
100,25,0.3,I,SbJ,Euclidean,0.1,column,gumbel,49.4,0,1000,1,1
100,25,0.3,I,SbJ,Supremum,0.1,column,gumbel,43.6,0,1000,1,1
150,25,0.6,Sh,ShP,Euclidean,0.2,column,clayton,99.7,0,1000,0,0
150,25,0.6,Sh,ShP,Supremum,0.2,column,clayton,98.8,0,1000,0,0
150,25,0.6,I,ShP,Euclidean,0.2,column,clayton,100,0,1000,0,0
150,25,0.6,I,ShP,Supremum,0.2,column,clayton,100,0,1000,0,0
150,25,0.6,Sh,SbP,Euclidean,0.2,column,clayton,100,0,1000,1,1
150,25,0.6,Sh,SbP,Supremum,0.2,column,clayton,100,0,1000,1,1
150,25,0.6,I,SbP,Euclidean,0.2,column,clayton,100,0,1000,1,1
150,25,0.6,I,SbP,Supremum,0.2,column,clayton,100,0,1000,1,1
150,25,0.6,Sh,ShJ,Euclidean,0.2,column,clayton,100,0,1000,1,0
150,25,0.6,Sh,ShJ,Supremum,0.2,column,clayton,99.8,0,1000,1,0
150,25,0.6,I,ShJ,Euclidean,0.2,column,clayton,100,0,1000,1,0
150,25,0.6,I,ShJ,Supremum,0.2,column,clayton,100,0,1000,1,0
150,25,0.6,Sh,SbJ,Euclidean,0.2,column,clayton,100,0,1000,1,1
150,25,0.6,Sh,SbJ,Supremum,0.2,column,clayton,100,0,1000,1,1
150,25,0.6,I,SbJ,Euclidean,0.2,column,clayton,100,0,1000,1,1
150,25,0.6,I,SbJ,Supremum,0.2,column,clayton,100,0,1000,1,1
100,25,0.6,Sh,ShP,Euclidean,0.1,column,clayton,65.4,0,1000,0,0
100,25,0.6,Sh,ShP,Supremum,0.1,column,clayton,52.8,0,1000,0,0
100,25,0.6,I,ShP,Euclidean,0.1,column,clayton,79.5,0,1000,0,0
100,25,0.6,I,ShP,Supremum,0.1,column,clayton,82.6,0,1000,0,0
100,25,0.6,Sh,SbP,Euclidean,0.1,column,clayton,37,0,1000,1,1
100,25,0.6,Sh,SbP,Supremum,0.1,column,clayton,23,0,1000,1,1
100,25,0.6,I,SbP,Euclidean,0.1,column,clayton,88.1,0,1000,1,1
100,25,0.6,I,SbP,Supremum,0.1,column,clayton,87.5,0,1000,1,1
100,25,0.6,Sh,ShJ,Euclidean,0.1,column,clayton,88.3,0,1000,1,0
100,25,0.6,Sh,ShJ,Supremum,0.1,column,clayton,80.5,0,1000,1,0
100,25,0.6,I,ShJ,Euclidean,0.1,column,clayton,71.2,0,1000,1,0
100,25,0.6,I,ShJ,Supremum,0.1,column,clayton,79.6,0,1000,1,0
100,25,0.6,Sh,SbJ,Euclidean,0.1,column,clayton,17.5,0,1000,1,1
100,25,0.6,Sh,SbJ,Supremum,0.1,column,clayton,20.1,0,1000,1,1
100,25,0.6,I,SbJ,Euclidean,0.1,column,clayton,84.7,0,1000,1,1
100,25,0.6,I,SbJ,Supremum,0.1,column,clayton,85.7,0,1000,1,1
50,25,0.3,Sh,ShP,Euclidean,0.2,column,clayton,27.4,0,1000,0,0
50,25,0.3,Sh,ShP,Supremum,0.2,column,clayton,33.7,0,1000,0,0
50,25,0.3,I,ShP,Euclidean,0.2,column,clayton,58.5,0,1000,0,0
50,25,0.3,I,ShP,Supremum,0.2,column,clayton,66.8,0,1000,0,0
50,25,0.3,Sh,SbP,Euclidean,0.2,column,clayton,25.4,0,1000,1,1
50,25,0.3,Sh,SbP,Supremum,0.2,column,clayton,19.9,0,1000,1,1
50,25,0.3,I,SbP,Euclidean,0.2,column,clayton,77.3,0,1000,1,1
50,25,0.3,I,SbP,Supremum,0.2,column,clayton,76,0,1000,1,1
50,25,0.3,Sh,ShJ,Euclidean,0.2,column,clayton,30.8,0,1000,1,0
50,25,0.3,Sh,ShJ,Supremum,0.2,column,clayton,35.7,0,1000,1,0
50,25,0.3,I,ShJ,Euclidean,0.2,column,clayton,49.2,0,1000,1,0
